"service_id","total_playtime","avg_daily_playtime","days_active","total_pns","total_days_completed","avg_daily_pns","is_inactive","is_never_completed","is_playing_less","is_pnsing_less","is_finishing_less","flags_count"
"5d4c0d1fe88b9a016f492331",3.83,3.83,1,3,0,3,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5d4c0d1fe88b9a016f492375",40.92,13.64,3,45,0,15,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5d4c0d1fe88b9a016f4923b4",21.27,10.635,2,8,0,4,FALSE,TRUE,FALSE,TRUE,FALSE,2
"5d4c0d1fe88b9a016f492410",105.54,26.385,4,57,2,14.25,FALSE,FALSE,FALSE,FALSE,FALSE,0
"5d4c0d1fe88b9a016f49243f",3.53,3.53,1,2,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5d4c0d1fe88b9a016f492452",16.75,8.375,2,13,0,6.5,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5d4c0d1fe88b9a016f492453",3.6,1.8,2,2,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5d4c0d1fe88b9a016f492509",0.43,0.215,2,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5d55fa0ea28df409f1a97a5c",2.24,2.24,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5d56ea27477f4d0295a3de62",3.51,3.51,1,1,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5d88564d26ca7909d8fb9d08",20.28,20.28,1,17,0,17,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5e736f9a4b7e1505b51a28f3",7.35,7.35,1,4,0,4,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5e736f9a4b7e1505b51a2904",21.93,21.93,1,37,1,37,FALSE,FALSE,FALSE,FALSE,TRUE,1
"5e736f9a4b7e1505b51a2905",8.2,8.2,1,7,0,7,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5e736f9a4b7e1505b51a2909",7.45,7.45,1,7,0,7,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5e736f9a4b7e1505b51a290e",11.88,11.88,1,10,0,10,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5e73c43c41e4ae057aa7fa17",9.58,3.19333333333333,3,3,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5e73c43c41e4ae057aa7fa31",7.07,7.07,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5e7ced16d590eb0346105395",1.3,1.3,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5e7ced16d590eb03461053a3",20.94,10.47,2,34,1,11.3333333333333,FALSE,FALSE,FALSE,FALSE,TRUE,1
"5e7ced16d590eb03461053a6",12.74,12.74,1,13,0,13,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5e7ced16d590eb03461053b4",18.47,9.235,2,19,0,9.5,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5f2be6d7e4b1e9033697f64d",58.19,11.638,5,64,0,12.8,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5f2be6d7e4b1e9033697f650",26.52,13.26,2,37,1,18.5,FALSE,FALSE,FALSE,FALSE,TRUE,1
"5f2be6d7e4b1e9033697f65b",0.03,0.03,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5f2be6d7e4b1e9033697f65c",10.46,10.46,1,12,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5f2be6d7e4b1e9033697f65f",54.16,13.54,4,42,1,10.5,FALSE,FALSE,FALSE,FALSE,TRUE,1
"5f2be6d7e4b1e9033697f668",1.95,1.95,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5f2be6d7e4b1e9033697f674",5.28,2.64,2,4,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,3
"5f2be6d7e4b1e9033697f680",1.07,1.07,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5f2be6d7e4b1e9033697f687",74.78,74.78,1,9,0,9,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5f2be6d7e4b1e9033697f690",0.49,0.49,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5f2be6d8e4b1e9033697f6b8",28.55,7.1375,4,29,0,7.25,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5f3ab05ec0b8b509bbf6a567",14.68,7.34,2,12,0,6,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5f3d736794738300247cd7f8",9.19,4.595,2,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5f3d736794738300247cd801",13.52,6.76,2,20,0,10,FALSE,TRUE,TRUE,FALSE,FALSE,2
"5f3d736794738300247cd814",1.63,1.63,1,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
"5f9c8992342a32392540e70b",20.91,20.91,1,29,1,29,FALSE,FALSE,FALSE,FALSE,TRUE,1
"5fab181c708c22005ba08d28",19.57,19.57,1,16,0,16,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5fb27a996f1ede06f0f04bee",63.2,15.8,4,77,2,19.25,FALSE,FALSE,FALSE,FALSE,FALSE,0
"6021bf2e609c0307f35d0512",10.75,10.75,1,4,0,4,FALSE,TRUE,FALSE,TRUE,FALSE,2
"61004bda3391170a2edae7d5",29.94,7.485,4,22,0,5.5,FALSE,TRUE,TRUE,FALSE,FALSE,2
